"OmniMap_IDX","Resource","ResourceDiseaseID","ResourceDiseaseName","Skip_Flag","Bypass_Flag","OmniDisease_ID","OmniDisease","OmniDiseaseType","MCode","DiseasePath","Receptors","ReceptorsStatus"
2902,"JAX",4434,"small intestine neuroendocrine neoplasm",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1994","Small Intestine / Epithelial tumors / Carcinoid (well differentiated endocrine neoplasm) / EC-cell, serotonin-producing neoplasm",,
2903,"JAX",4434,"small intestine neuroendocrine neoplasm",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1996","Small Intestine / Epithelial tumors / Carcinoid (well differentiated endocrine neoplasm) / L-cell, glucagon-like peptide and PP|PYY producing tumor",,
2904,"JAX",4434,"small intestine neuroendocrine neoplasm",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2005","Small Intestine / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2905,"JAX",4440,"seminoma",0,0,"OmniDx_0073","Testicular Cancer","Solid Tumor","MD-0893","Testicular / Tumor of more than one histological type (mixed form) / Mixed teratoma and seminoma",,
2906,"JAX",4440,"seminoma",0,0,"OmniDx_0073","Testicular Cancer","Solid Tumor","MD-0899","Testicular / Tumor of one histological type / Seminoma",,
2907,"JAX",4440,"seminoma",0,0,"OmniDx_0073","Testicular Cancer","Solid Tumor","MD-0903","Testicular / Tumor of one histological type / Spermatocytic seminoma",,
2908,"JAX",4440,"seminoma",0,0,"OmniDx_0073","Testicular Cancer","Solid Tumor","MD-1896","Testicular / Tumor of one histological type / Seminoma / Seminoma with syncytiotrophoblastic cells",,
2909,"JAX",4440,"seminoma",0,0,"OmniDx_0073","Testicular Cancer","Solid Tumor","MD-1900","Testicular / Tumor of one histological type / Spermatocytic seminoma / Spermatocytic seminoma with sarcoma",,
2910,"JAX",4440,"seminoma",0,0,"OmniDx_0074","Thymic Cancer","Solid Tumor","MD-2100","Mediastinum & Thymus / Germ Cell Tumors / GCTs of one histological type (pure GCTs) / Seminoma 9061|3",,
2911,"JAX",7664,"endometrial mixed adenocarcinoma",-1,0,,,,,,,
2912,"JAX",5165,"uterine corpus sarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1241","Endometrial / Mesenchymal tumors / Endometrial stromal and related tumors / Endometrial stromal sarcoma, low grade",,
2913,"JAX",5165,"uterine corpus sarcoma",0,0,"OmniDx_0024","Uterine Cancer","Solid Tumor","MD-0424","Endometrial / Mixed epithelial and mesenchymal tumors / Carcinosarcoma (malignant Mullerian mixed tumor: metaplastic carcinoma)",,
2914,"JAX",5410,"pulmonary neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-0575","Lung / Malignant Epithelial / Carcinoid tumor",,
2915,"JAX",5410,"pulmonary neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1462","Lung / Malignant Epithelial / Carcinoid tumor / Atypical Carcinoid (Grade II NEC)",,
2916,"JAX",5410,"pulmonary neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1498","Lung / Malignant Epithelial / Carcinoid tumor / Typical Carcinoid (Grade I NEC)",,
2917,"JAX",5410,"pulmonary neuroendocrine tumor",0,-1,"OmniDx_0002","Lung Cancer","Solid Tumor","MD-0601","Lung / Malignant Epithelial / Small cell carcinoma",,
2918,"JAX",5410,"pulmonary neuroendocrine tumor",0,-1,"OmniDx_0002","Lung Cancer","Solid Tumor","MD-1469","Lung / Malignant Epithelial / Small cell carcinoma / Combined small cell carcinoma",,
2919,"JAX",5635,"gastric adenosquamous carcinoma",0,0,"OmniDx_0009","Stomach Cancer","Solid Tumor","MD-1870","Stomach / Epithelial tumors / Carcinoma / Adenosquamous carcinoma",,
2920,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0003","Colorectal Cancer","Solid Tumor",,,,
2921,"JAX",5672,"large intestine cancer",0,0,,,,"MD-0030","Appendix",,
2922,"JAX",5672,"large intestine cancer",0,0,,,,"MD-0243","Appendix / Epithelial tumors",,
2923,"JAX",5672,"large intestine cancer",0,0,,,,"MD-0245","Appendix / Non-epithelial tumors",,
2924,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1002","Appendix / Non-epithelial tumors / Angiosarcoma",,
2925,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1003","Appendix / Epithelial tumors / Carcinoid (well differentiated endocrine neoplasm)",,
2927,"JAX",5672,"large intestine cancer",-1,0,"OmniDx_0042","Kaposi's Sarcoma","Solid Tumor","MD-1008","Appendix / Non-epithelial tumors / Kaposi sarcoma",,
2928,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1009","Appendix / Non-epithelial tumors / Leiomyoma",,
2929,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1010","Appendix / Non-epithelial tumors / Leiomyosarcoma",,
2930,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0046","Lipotamous Neoplasms","Solid Tumor","MD-1011","Appendix / Non-epithelial tumors / Lipoma",,
2931,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0005","Melanoma","Solid Tumor","MD-1013","Appendix / Non-epithelial tumors / Malignant melanoma",,
2932,"JAX",5672,"large intestine cancer",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2065","Appendix / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2933,"JAX",8025,"gastric signet ring cell adenocarcinoma",0,0,"OmniDx_0009","Stomach Cancer","Solid Tumor","MD-1876","Stomach / Epithelial tumors / Carcinoma / Signet-ring cell carcinoma",,
2934,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1118","Brain / Tumors of the Meninges / Mesenchymal, non-meningothelial tumours / Fibrosarcoma",,
2935,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1731","Soft Tissue / Fibroblastic | MyofibroblasticTumours / Malignant / Adult fibrosarcoma",,
2936,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1775","Soft Tissue / Fibroblastic | MyofibroblasticTumours / Intermediate (rarely metastasizing) / Infantile fibrosarcoma",,
2937,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1806","Soft Tissue / Fibroblastic | MyofibroblasticTumours / Malignant / Myxofibrosarcoma",,
2938,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1826","Soft Tissue / Fibroblastic | MyofibroblasticTumours / Malignant / Sclerosing epithelioid fibrosarcoma",,
2939,"JAX",3355,"fibrosarcoma",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1941","Other Gynecological / Vulva / Soft tissue tumors / Dermatofibrosarcoma protuberans",,
2940,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2022","Bone / Other connective tissue tumors / Malignant / Fibrosarcoma",,
2941,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2254","Head & Neck / Odontogenic Tumors / Malignant Tumor / Odontogenic sarcomas / Ameloblastic fibrosarcoma",,
2942,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2298","Head & Neck / Hypopharynx, Larynx, and Trachea / Soft tissue tumors / Malignant tumors / Fibrosarcoma",,
2943,"JAX",3355,"fibrosarcoma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2458","Ovary / Sex Cord-Stromal Tumours / Granulosa-stromal cell tumors / Thecoma-fibroma group / Fibrosarcoma",,
2944,"JAX",9253,"gastrointestinal stromal tumor",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1871","Stomach / Non-epithelial tumors / GI stromal tumor / Benign",,
2945,"JAX",9253,"gastrointestinal stromal tumor",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1872","Stomach / Non-epithelial tumors / GI stromal tumor / Malignant",,
2946,"JAX",9253,"gastrointestinal stromal tumor",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1880","Stomach / Non-epithelial tumors / GI stromal tumor / Uncertain malignant potential",,
2947,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1070","Gallbladder & Extrahepatic bile duct / Epithelial tumors / Malignant carcinoma / Large cell neuroendocrine carcinoma 8013|3",,
2948,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2749","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine carcinoma / Small cell",,
2949,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2065","Appendix / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2950,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1229","Colorectal / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2951,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1274","Esophageal / Epithelial Tumors / Carcinoma / Small cell carcinoma",,
2952,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2138","Gallbladder & Extrahepatic bile duct / Epithelial tumors / Malignant carcinoma / Small cell carcinoma 8041|3",,
2953,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2005","Small Intestine / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2954,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1877","Stomach / Epithelial tumors / Carcinoma / Small cell carcinoma",,
2955,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2736","Anus / Epithelial tumors / Neuroendocrine neoplasms",,
2956,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2750","Anus / Epithelial tumors / Neuroendocrine neoplasms / Mixed adenoneuroendocrine carcinoma",,
2957,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2737","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine carcinoma",,
2958,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2748","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine carcinoma / Large cell",,
2959,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2749","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine carcinoma / Small cell",,
2960,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2745","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine tumor",,
2961,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2746","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine tumor (G1, carcinoid)",,
2962,"JAX",50626,"gastrointestinal neuroendocrine tumor",-1,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2747","Anus / Epithelial tumors / Neuroendocrine neoplasms / Neuroendcrine tumor (G2)",,
2963,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor",,,,
2964,"JAX",50626,"gastrointestinal neuroendocrine tumor",0,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor",,,,
2967,"JAX",50922,"gastrointestinal carcinoma",-1,0,"OmniDx_0009","Stomach Cancer","Solid Tumor",,,,
2972,"JAX",50922,"gastrointestinal carcinoma",0,0,"OmniDx_0079","Digestive Cancer","Solid Tumor",,,,
2973,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0023","Cervical Cancer","Solid Tumor",,,,
2974,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0950","Other Gynecological / Vagina / Melanocytic tumors",,
2975,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0952","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions",,
2976,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0954","Other Gynecological / Vagina / Miscellaneous tumors",,
2977,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1946","Other Gynecological / Vagina / Epithelial tumors / Glandular tumors",,
2978,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1968","Other Gynecological / Vagina / Epithelial tumors / Other epithelial tumors",,
2979,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1972","Other Gynecological / Vagina / Miscellaneous tumors / Others",,
2980,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1982","Other Gynecological / Vagina / Epithelial tumors / Squamous tumors and precursors",,
2981,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1939","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Deep angiomyxoma",,
2982,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1943","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Endometrioid stromal sarcoma, low grade",,
2983,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1945","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Genital rhabdomyoma",,
2984,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1951","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Leiomyoma",,
2985,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1954","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Leiomyosarcoma",,
2986,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1977","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Postoperative spindle cell nodule",,
2987,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1979","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Sarcoma botryoides",,
2988,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1987","Other Gynecological / Vagina / Mesenchymal tumors and tumor-like conditions / Undifferentiated vaginal sarcoma",,
2989,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2606","Other Gynecological / Vagina / Miscellaneous tumors / Others / Ewing tumor",,
2990,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-2621","Other Gynecological / Vagina / Miscellaneous tumors / Others / Peripheral primitive neuroectodermal tumor",,
2991,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0005","Melanoma","Solid Tumor","MD-1962","Other Gynecological / Vagina / Melanocytic tumors / Malignant melanoma",,
2992,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2595","Other Gynecological / Vagina / Epithelial tumors / Other epithelial tumors / Carcinoid",,
2993,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-2625","Other Gynecological / Vagina / Epithelial tumors / Other epithelial tumors / Small cell carcinoma",,
2994,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0072","Squamous Cell Carcinoma of the Skin","Solid Tumor","MD-2627","Other Gynecological / Vagina / Epithelial tumors / Squamous tumors and precursors / Squamous cell carcinoma, NOS",,
2995,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0065","Other and Unspecified Primary Tumors","Solid Tumor","MD-2636","Other Gynecological / Vagina / Epithelial tumors / Other epithelial tumors / Undifferentiated carcinoma",,
2996,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0962","Other Gynecological / Vulva / Soft tissue tumors",,
2997,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0011","Basal Cell Carcinoma of the Skin","Solid Tumor","MD-2592","Other Gynecological / Vulva / Epithelial tumors / Squamous and related tumors and precursors / Basal cell carcinoma",,
2998,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0071","Non-Epithelial Skin Cancer","Solid Tumor","MD-2619","Other Gynecological / Vulva / Epithelial tumors / Glandular tumors / Paget disease",,
2999,"JAX",120,"female reproductive organ cancer",0,0,"OmniDx_0072","Squamous Cell Carcinoma of the Skin","Solid Tumor","MD-2628","Other Gynecological / Vulva / Epithelial tumors / Squamous and related tumors and precursors / Squamous cell carcinoma, NOS",,
3000,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0216","Other Gynecological / Vulva",,
3001,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0945","Other Gynecological / Vulva / Epithelial tumors",,
3002,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-0951","Other Gynecological / Vulva / Melanocytic tumors",,
3003,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1955","Other Gynecological / Vulva / Soft tissue tumors / Leiomyosarcoma",,
3004,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1947","Other Gynecological / Vulva / Epithelial tumors / Glandular tumors",,
3005,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-1981","Other Gynecological / Vulva / Epithelial tumors / Squamous and related tumors and precursors",,
3006,"JAX",120,"female reproductive organ cancer",0,0,,,,"MD-2591","Other Gynecological / Vulva / Epithelial tumors / Glandular tumors / Bartholin gland tumors",,
3007,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1926","Other Gynecological / Vulva / Soft tissue tumors / Alveolar soft part sarcoma",,
3008,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1927","Other Gynecological / Vulva / Soft tissue tumors / Angiomyofibroblastoma",,
3009,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1936","Other Gynecological / Vulva / Soft tissue tumors / Cellular angiofibroma",,
3010,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1940","Other Gynecological / Vulva / Soft tissue tumors / Deep angiomyxoma",,
3011,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1941","Other Gynecological / Vulva / Soft tissue tumors / Dermatofibrosarcoma protuberans",,
3012,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1944","Other Gynecological / Vulva / Miscellaneous tumors / Ewing tumor",,
3013,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1948","Other Gynecological / Vulva / Soft tissue tumors / Granular cell tumor",,
3014,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1952","Other Gynecological / Vulva / Soft tissue tumors / Leiomyoma",,
3015,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1974","Other Gynecological / Vulva / Miscellaneous tumors / Peripheral primitive neuroectodermal tumor",,
3016,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1978","Other Gynecological / Vulva / Soft tissue tumors / Proximal epithelioid sarcoma",,
3017,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1980","Other Gynecological / Vulva / Soft tissue tumors / Sarcoma botryoides",,
3018,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1983","Other Gynecological / Vulva / Soft tissue tumors / Superficial angiomyxoma",,
3019,"JAX",120,"female reproductive organ cancer",0,-1,"OmniDx_0046","Lipomatous Neoplasms","Solid Tumor","MD-1958","Other Gynecological / Vulva / Soft tissue tumors / Liposarcoma",,
3020,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0005","Melanoma","Solid Tumor","MD-1963","Other Gynecological / Vulva / Melanocytic tumors / Malignant melanoma",,
3021,"JAX",120,"female reproductive organ cancer",-1,0,"OmniDx_0063","Neuroendocrine Tumors","Solid Tumor","MD-1967","Other Gynecological / Vulva / Miscellaneous tumors / Merkel cell tumor",,
3022,"JAX",2602,"chondroma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0576","Lung / Mesenchymal / Chondroma",,
3023,"JAX",2602,"chondroma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0741","Prostate / Mesenchymal tumors / Chondroma",,
3024,"JAX",2602,"chondroma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-0846","Soft Tissue / Chondro-Osseous Tumours / Soft tissue chondroma",,
3025,"JAX",2602,"chondroma",0,0,"OmniDx_0068","Sarcoma","Solid Tumor","MD-1105","Brain / Tumors of the Meninges / Mesenchymal, non-meningothelial tumours / Chondroma",,
